manufacturer,manufacturer_slug,product_id,sku,name,slug,description,short_description,category,category_slug,material,material_slug,price,sale_price,frame_only_price,cost,msrp,markup_percent,pricing_mode,weight,dimensions,specs,tags,show_price_online,available_online,in_store_only,quote_only,featured,featured_at,display_order,low_stock_threshold,is_active,created_at,updated_at,variants,fabric_options,fabric_pools,finish_options,finish_pools,images,attributes
Homecrest,homecrest,3961,10AR422L,Left Arm Loveseat,left-arm-loveseat-blair-air-homecrest,"Left Arm Loveseat — Homecrest Blair Air collection.

<p>The Blair air collection features the look and feel of a deep seating piece in a foam-free, cushionless construction. Luxurious Sensation sling fabric is used for the ultimate in low-maintenance comfort and also features benefits such as exceptional shape retention and surface memory. Blair air offers a versatile, stylish, and durable solution for your outdoor seating needs and coordinates with all Blair cushion sling pieces. Like Blair before it, Blair air’s light and fresh visual style lends itself to a wide variety of design aesthetics. But, because of its seating design, it performs especially well in climates with even the most intense rainfall.</p>",Left Arm Loveseat — Homecrest Blair Air collection.,Deep Seating,cat-deep-seating,,,,,,,,,fixed,,,"{""Depth"":""33\"""",""Width"":""56.5\"""",""Height"":""36\"""",""Weight"":""62 lbs"",""Material"":""Aluminum"",""Arm Height"":""23\"""",""Seat Height"":""18\""""}",[],false,true,false,true,false,,0,0,true,2026-06-01 06:36:35.068571+00,2026-06-08 21:38:23.533+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/homecrest/blair-air-left-arm-loveseat.jpg"",""alt_text"":""Left Arm Loveseat"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Homecrest,homecrest,3962,10AR422R,Right Arm Loveseat,right-arm-loveseat-blair-air-homecrest,"Right Arm Loveseat — Homecrest Blair Air collection.

<p>The Blair air collection features the look and feel of a deep seating piece in a foam-free, cushionless construction. Luxurious Sensation sling fabric is used for the ultimate in low-maintenance comfort and also features benefits such as exceptional shape retention and surface memory. Blair air offers a versatile, stylish, and durable solution for your outdoor seating needs and coordinates with all Blair cushion sling pieces. Like Blair before it, Blair air’s light and fresh visual style lends itself to a wide variety of design aesthetics. But, because of its seating design, it performs especially well in climates with even the most intense rainfall.</p>",Right Arm Loveseat — Homecrest Blair Air collection.,Deep Seating,cat-deep-seating,,,,,,,,,fixed,,,"{""Depth"":""33\"""",""Width"":""56.5\"""",""Height"":""36\"""",""Weight"":""62 lbs"",""Material"":""Aluminum"",""Arm Height"":""23\"""",""Seat Height"":""18\""""}",[],false,true,false,true,false,,0,0,true,2026-06-01 06:36:35.234817+00,2026-06-08 21:38:23.536+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/homecrest/blair-air-right-arm-loveseat.jpg"",""alt_text"":""Right Arm Loveseat"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Homecrest,homecrest,3964,10AR432,Sofa,sofa-blair-air-homecrest,"Sofa — Homecrest Blair Air collection.

<p>The Blair air collection features the look and feel of a deep seating piece in a foam-free, cushionless construction. Luxurious Sensation sling fabric is used for the ultimate in low-maintenance comfort and also features benefits such as exceptional shape retention and surface memory. Blair air offers a versatile, stylish, and durable solution for your outdoor seating needs and coordinates with all Blair cushion sling pieces. Like Blair before it, Blair air’s light and fresh visual style lends itself to a wide variety of design aesthetics. But, because of its seating design, it performs especially well in climates with even the most intense rainfall.</p>",Sofa — Homecrest Blair Air collection.,Deep Seating,cat-deep-seating,,,,,,,,,fixed,,,"{""Depth"":""33\"""",""Width"":""87\"""",""Height"":""36\"""",""Weight"":""100 lbs"",""Material"":""Aluminum"",""Arm Height"":""23\"""",""Seat Height"":""18\""""}",[],false,true,false,true,false,,0,0,true,2026-06-01 06:36:35.559625+00,2026-06-08 21:38:23.54+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/homecrest/blair-air-sofa.jpg"",""alt_text"":""Sofa"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Homecrest,homecrest,3965,10AR432L,Left Arm Sofa,left-arm-sofa-blair-air-homecrest,"Left Arm Sofa — Homecrest Blair Air collection.

<p>The Blair air collection features the look and feel of a deep seating piece in a foam-free, cushionless construction. Luxurious Sensation sling fabric is used for the ultimate in low-maintenance comfort and also features benefits such as exceptional shape retention and surface memory. Blair air offers a versatile, stylish, and durable solution for your outdoor seating needs and coordinates with all Blair cushion sling pieces. Like Blair before it, Blair air’s light and fresh visual style lends itself to a wide variety of design aesthetics. But, because of its seating design, it performs especially well in climates with even the most intense rainfall.</p>",Left Arm Sofa — Homecrest Blair Air collection.,Deep Seating,cat-deep-seating,,,,,,,,,fixed,,,"{""Depth"":""33\"""",""Width"":""83\"""",""Height"":""36\"""",""Weight"":""97 lbs"",""Material"":""Aluminum"",""Arm Height"":""23\"""",""Seat Height"":""18\""""}",[],false,true,false,true,false,,0,0,true,2026-06-01 06:36:35.690287+00,2026-06-08 21:38:23.543+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/homecrest/blair-air-left-arm-sofa.jpg"",""alt_text"":""Left Arm Sofa"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Homecrest,homecrest,3966,10AR432R,Right Arm Sofa,right-arm-sofa-blair-air-homecrest,"Right Arm Sofa — Homecrest Blair Air collection.

<p>The Blair air collection features the look and feel of a deep seating piece in a foam-free, cushionless construction. Luxurious Sensation sling fabric is used for the ultimate in low-maintenance comfort and also features benefits such as exceptional shape retention and surface memory. Blair air offers a versatile, stylish, and durable solution for your outdoor seating needs and coordinates with all Blair cushion sling pieces. Like Blair before it, Blair air’s light and fresh visual style lends itself to a wide variety of design aesthetics. But, because of its seating design, it performs especially well in climates with even the most intense rainfall.</p>",Right Arm Sofa — Homecrest Blair Air collection.,Deep Seating,cat-deep-seating,,,,,,,,,fixed,,,"{""Depth"":""33\"""",""Width"":""83\"""",""Height"":""36\"""",""Weight"":""97 lbs"",""Material"":""Aluminum"",""Arm Height"":""23\"""",""Seat Height"":""18\""""}",[],false,true,false,true,false,,0,0,true,2026-06-01 06:36:35.876724+00,2026-06-08 21:38:23.547+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/homecrest/blair-air-right-arm-sofa.jpg"",""alt_text"":""Right Arm Sofa"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Homecrest,homecrest,3956,10AR902,Swivel Chat Chair,swivel-chat-chair-blair-air-homecrest,"Swivel Chat Chair — Homecrest Blair Air collection.

<p>The Blair air collection features the look and feel of a deep seating piece in a foam-free, cushionless construction. Luxurious Sensation sling fabric is used for the ultimate in low-maintenance comfort and also features benefits such as exceptional shape retention and surface memory. Blair air offers a versatile, stylish, and durable solution for your outdoor seating needs and coordinates with all Blair cushion sling pieces. Like Blair before it, Blair air’s light and fresh visual style lends itself to a wide variety of design aesthetics. But, because of its seating design, it performs especially well in climates with even the most intense rainfall.</p>",Swivel Chat Chair — Homecrest Blair Air collection.,Deep Seating,cat-deep-seating,,,,,,,,,fixed,,,"{""Depth"":""33\"""",""Width"":""34.5\"""",""Height"":""36\"""",""Weight"":""49 lbs"",""Material"":""Aluminum"",""Arm Height"":""23\"""",""Seat Height"":""18\""""}",[],false,true,false,true,false,,0,0,true,2026-06-01 06:36:34.245979+00,2026-06-08 21:38:23.514+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/homecrest/blair-air-swivel-chat-chair.jpg"",""alt_text"":""Swivel Chat Chair"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Homecrest,homecrest,3926,11300,Armless Adjustable Chaise (with Wheels),armless-adjustable-chaise-with-wheels-allure-homecrest,"Armless Adjustable Chaise (with Wheels) — Homecrest Allure collection.

<p>The clean lines of the Allure collection, met with the strength and durability of powder-coated aluminum, provide premium comfort. Allure features a field-replaceable double layer sling with no welting and carries an unprecedented sling warranty. The quick-drying dining, balcony, and bar units are available with or without arms. This collection is well suited for homeowners with a discerning eye for design, as well as poolside, rooftop, café and bar environments, and more.</p>",Armless Adjustable Chaise (with Wheels) — Homecrest Allure collection.,Chaise Lounges,cat-chaise-lounges,,,,,,,,,fixed,,,"{""Width"":""28\"""",""Height"":""35\"""",""Length"":""77\"""",""Weight"":""21 lbs"",""Material"":""Aluminum"",""Seat Height"":""16\""""}",[],false,true,false,true,false,,0,0,true,2026-06-01 06:36:29.314464+00,2026-06-08 21:38:23.404+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/homecrest/allure-armless-adjustable-chaise-with-wheels.jpg"",""alt_text"":""Armless Adjustable Chaise (with Wheels)"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Homecrest,homecrest,3936,1130M,Armless Adjustable Chaise (with Wheels) (Stackable),armless-adjustable-chaise-with-wheels-stackable-allure-metal-homecrest,"Armless Adjustable Chaise (with Wheels) (Stackable) — Homecrest Allure Metal collection.

<p>Homecrest’s Allure mesh line is durable and functional. Ideal for patio or poolside, this collection is built for superior weather resistance in all climates, from coastal to arid and anywhere in between. With several options for finishes, this sleek collection will transform commercial and residential locations. Allure mesh is well suited for homeowners with a discerning eye for design, as well as applications that have a high level of use, such as public spaces, dining locations, and poolside environments.</p>",Armless Adjustable Chaise (with Wheels) (Stackable) — Homecrest Allure Metal collection.,Chaise Lounges,cat-chaise-lounges,,,,,,,,,fixed,,,"{""Depth"":""77\"""",""Width"":""28\"""",""Height"":""35\"""",""Weight"":""34 lbs"",""Material"":""Expanded Mesh | Aluminum"",""Seat Height"":""16\""""}",[],false,true,false,true,false,,0,0,true,2026-06-01 06:36:30.986236+00,2026-06-08 21:38:23.442+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/homecrest/allure-metal-armless-adjustable-chaise-with-wheels-stackable.jpg"",""alt_text"":""Armless Adjustable Chaise (with Wheels) (Stackable)"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Homecrest,homecrest,3925,11310,Armless Adjustable Chaise (Stackable),armless-adjustable-chaise-stackable-allure-homecrest,"Armless Adjustable Chaise (Stackable) — Homecrest Allure collection.

<p>The clean lines of the Allure collection, met with the strength and durability of powder-coated aluminum, provide premium comfort. Allure features a field-replaceable double layer sling with no welting and carries an unprecedented sling warranty. The quick-drying dining, balcony, and bar units are available with or without arms. This collection is well suited for homeowners with a discerning eye for design, as well as poolside, rooftop, café and bar environments, and more.</p>",Armless Adjustable Chaise (Stackable) — Homecrest Allure collection.,Chaise Lounges,cat-chaise-lounges,,,,,,,,,fixed,,,"{""Width"":""28\"""",""Height"":""35\"""",""Length"":""77\"""",""Weight"":""27 lbs"",""Material"":""Aluminum"",""Seat Height"":""16\""""}",[],false,true,false,true,false,,0,0,true,2026-06-01 06:36:29.13442+00,2026-06-08 21:38:23.4+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/homecrest/allure-armless-adjustable-chaise-stackable.jpg"",""alt_text"":""Armless Adjustable Chaise (Stackable)"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Homecrest,homecrest,3937,1131M,Armless Adjustable Chaise (Stackable),armless-adjustable-chaise-stackable-allure-metal-homecrest,"Armless Adjustable Chaise (Stackable) — Homecrest Allure Metal collection.

<p>Homecrest’s Allure mesh line is durable and functional. Ideal for patio or poolside, this collection is built for superior weather resistance in all climates, from coastal to arid and anywhere in between. With several options for finishes, this sleek collection will transform commercial and residential locations. Allure mesh is well suited for homeowners with a discerning eye for design, as well as applications that have a high level of use, such as public spaces, dining locations, and poolside environments.</p>",Armless Adjustable Chaise (Stackable) — Homecrest Allure Metal collection.,Chaise Lounges,cat-chaise-lounges,,,,,,,,,fixed,,,"{""Depth"":""77\"""",""Width"":""28\"""",""Height"":""35\"""",""Weight"":""28 lbs"",""Material"":""Expanded Mesh | Aluminum"",""Seat Height"":""16\""""}",[],false,true,false,true,false,,0,0,true,2026-06-01 06:36:31.120892+00,2026-06-08 21:38:23.445+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/homecrest/allure-metal-armless-adjustable-chaise-stackable.jpg"",""alt_text"":""Armless Adjustable Chaise (Stackable)"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Homecrest,homecrest,3915,11350,Armless Dining Chair,armless-dining-chair-allure-homecrest,"Armless Dining Chair — Homecrest Allure collection.

<p>The clean lines of the Allure collection, met with the strength and durability of powder-coated aluminum, provide premium comfort. Allure features a field-replaceable double layer sling with no welting and carries an unprecedented sling warranty. The quick-drying dining, balcony, and bar units are available with or without arms. This collection is well suited for homeowners with a discerning eye for design, as well as poolside, rooftop, café and bar environments, and more.</p>",Armless Dining Chair — Homecrest Allure collection.,Dining,cat-dining,,,,,,,,,fixed,,,"{""Depth"":""21\"""",""Width"":""20\"""",""Height"":""32.5\"""",""Weight"":""10 lbs"",""Material"":""Aluminum"",""Seat Height"":""18\""""}",[],false,true,false,true,false,,0,0,true,2026-06-01 06:36:27.286022+00,2026-06-08 21:38:23.359+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/homecrest/allure-armless-dining-chair.jpg"",""alt_text"":""Armless Dining Chair"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
